Date,Adj Close,Close,High,Low,Open,Volume
21/07/2023,3637.73,3860.0,3870.0,3840.0,3840.0,53.955.100
24/07/2023,3675.43,3900.0,3930.0,3870.0,3880.0,80.710.100
25/07/2023,3656.58,3880.0,3920.0,3880.0,3920.0,66.434.400
26/07/2023,3656.58,3880.0,3900.0,3830.0,3890.0,86.732.900
27/07/2023,3505.79,3720.0,3860.0,3720.0,3840.0,235.026.400
28/07/2023,3505.79,3720.0,3750.0,3690.0,3710.0,181.626.700
31/07/2023,3505.79,3720.0,3750.0,3670.0,3700.0,153.583.300
01/08/2023,3534.07,3750.0,3780.0,3700.0,3700.0,97.680.500
02/08/2023,3477.52,3690.0,3740.0,3680.0,3740.0,121.333.500
03/08/2023,3505.79,3720.0,3760.0,3670.0,3670.0,82.013.300
04/08/2023,3477.52,3690.0,3730.0,3690.0,3720.0,67.746.800
07/08/2023,3468.1,3680.0,3720.0,3680.0,3700.0,94.909.700
08/08/2023,3515.22,3730.0,3760.0,3680.0,3680.0,116.329.400
09/08/2023,3552.92,3770.0,3800.0,3740.0,3750.0,129.416.100
10/08/2023,3581.19,3800.0,3830.0,3800.0,3800.0,140.158.900
11/08/2023,3590.61,3810.0,3840.0,3790.0,3830.0,109.714.400
14/08/2023,3609.46,3830.0,3830.0,3760.0,3810.0,86.871.800
15/08/2023,3600.04,3820.0,3830.0,3800.0,3800.0,80.015.200
16/08/2023,3609.46,3830.0,3830.0,3750.0,3790.0,81.507.800
18/08/2023,3543.49,3760.0,3800.0,3760.0,3790.0,108.780.100
21/08/2023,3524.64,3740.0,3780.0,3720.0,3760.0,64.449.000
22/08/2023,3534.07,3750.0,3780.0,3730.0,3740.0,98.059.600
23/08/2023,3524.64,3740.0,3770.0,3730.0,3750.0,84.842.500
24/08/2023,3505.79,3720.0,3770.0,3720.0,3730.0,82.789.700
25/08/2023,3505.79,3720.0,3730.0,3700.0,3700.0,42.049.200
28/08/2023,3486.95,3700.0,3740.0,3700.0,3730.0,37.727.500
29/08/2023,3505.79,3720.0,3720.0,3700.0,3700.0,53.453.600
30/08/2023,3590.61,3810.0,3850.0,3720.0,3730.0,130.027.200
31/08/2023,3515.22,3730.0,3820.0,3700.0,3810.0,227.635.800
01/09/2023,3505.79,3720.0,3740.0,3710.0,3710.0,82.253.200
04/09/2023,3515.22,3730.0,3750.0,3710.0,3720.0,55.881.900
05/09/2023,3524.64,3740.0,3750.0,3710.0,3730.0,62.933.300
06/09/2023,3571.76,3790.0,3810.0,3740.0,3750.0,98.673.400
07/09/2023,3543.49,3760.0,3790.0,3730.0,3780.0,63.054.500
08/09/2023,3477.52,3690.0,3770.0,3670.0,3770.0,143.090.100
11/09/2023,3486.95,3700.0,3710.0,3680.0,3710.0,76.577.500
12/09/2023,3496.37,3710.0,3740.0,3700.0,3700.0,72.170.600
13/09/2023,3496.37,3710.0,3720.0,3670.0,3720.0,82.635.900
14/09/2023,3468.1,3680.0,3720.0,3680.0,3710.0,55.532.900
15/09/2023,3505.79,3720.0,3780.0,3670.0,3680.0,147.757.300
18/09/2023,3468.1,3680.0,3720.0,3680.0,3700.0,40.645.900
19/09/2023,3515.22,3730.0,3740.0,3690.0,3690.0,38.375.000
20/09/2023,3590.61,3810.0,3850.0,3740.0,3740.0,171.751.900
21/09/2023,3590.61,3810.0,3840.0,3790.0,3810.0,94.880.700
22/09/2023,3637.73,3860.0,3880.0,3810.0,3830.0,101.185.700
25/09/2023,3552.92,3770.0,3830.0,3770.0,3810.0,125.817.700
26/09/2023,3543.49,3760.0,3800.0,3750.0,3770.0,74.734.500
27/09/2023,3505.79,3720.0,3780.0,3720.0,3750.0,83.337.700
29/09/2023,3534.07,3750.0,3800.0,3730.0,3730.0,66.219.300
02/10/2023,3534.07,3750.0,3780.0,3730.0,3750.0,71.945.000
03/10/2023,3552.92,3770.0,3800.0,3740.0,3750.0,61.155.100
04/10/2023,3562.34,3780.0,3800.0,3740.0,3800.0,77.527.700
05/10/2023,3505.79,3720.0,3800.0,3720.0,3790.0,81.258.900
06/10/2023,3562.34,3780.0,3800.0,3770.0,3780.0,60.156.100
09/10/2023,3543.49,3760.0,3780.0,3750.0,3770.0,37.711.400
10/10/2023,3590.61,3810.0,3820.0,3770.0,3780.0,51.167.900
11/10/2023,3562.34,3780.0,3810.0,3780.0,3780.0,83.154.300
12/10/2023,3609.46,3830.0,3870.0,3800.0,3820.0,101.645.100
13/10/2023,3628.31,3850.0,3850.0,3810.0,3820.0,48.856.500
16/10/2023,3543.49,3760.0,3850.0,3740.0,3850.0,117.472.800
17/10/2023,3571.76,3790.0,3810.0,3770.0,3780.0,57.046.900
18/10/2023,3534.07,3750.0,3780.0,3730.0,3770.0,64.910.600
19/10/2023,3515.22,3730.0,3760.0,3720.0,3730.0,62.296.900
20/10/2023,3486.95,3700.0,3730.0,3690.0,3720.0,38.978.200
23/10/2023,3402.13,3610.0,3720.0,3610.0,3710.0,69.428.400
24/10/2023,3439.83,3650.0,3670.0,3600.0,3640.0,67.041.700
25/10/2023,3392.7,3600.0,3680.0,3580.0,3650.0,89.567.900
26/10/2023,3279.61,3480.0,3610.0,3460.0,3600.0,141.139.700
27/10/2023,3298.46,3500.0,3530.0,3440.0,3480.0,99.607.000
30/10/2023,3223.07,3420.0,3500.0,3390.0,3500.0,82.945.500
31/10/2023,3289.04,3490.0,3510.0,3400.0,3400.0,66.801.600
01/11/2023,3411.55,3620.0,3700.0,3600.0,3600.0,154.441.100
02/11/2023,3411.55,3620.0,3690.0,3620.0,3690.0,69.582.500
03/11/2023,3364.43,3570.0,3630.0,3540.0,3590.0,85.146.800
06/11/2023,3439.83,3650.0,3650.0,3600.0,3610.0,66.902.400
07/11/2023,3364.43,3570.0,3610.0,3550.0,3600.0,103.642.200
08/11/2023,3317.31,3520.0,3540.0,3500.0,3520.0,103.415.400
09/11/2023,3326.74,3530.0,3570.0,3500.0,3500.0,96.594.900
10/11/2023,3345.58,3550.0,3550.0,3490.0,3520.0,48.619.500
13/11/2023,3317.31,3520.0,3570.0,3510.0,3570.0,37.975.400
14/11/2023,3298.46,3500.0,3540.0,3500.0,3500.0,45.987.000
15/11/2023,3345.58,3550.0,3570.0,3520.0,3520.0,114.104.500
16/11/2023,3336.16,3540.0,3550.0,3510.0,3550.0,41.789.400
17/11/2023,3345.58,3550.0,3550.0,3480.0,3530.0,55.585.600
20/11/2023,3383.28,3590.0,3600.0,3540.0,3560.0,39.932.700
21/11/2023,3411.55,3620.0,3620.0,3580.0,3590.0,68.255.800
22/11/2023,3402.13,3610.0,3630.0,3590.0,3610.0,34.555.300
23/11/2023,3392.7,3600.0,3630.0,3590.0,3610.0,57.385.100
24/11/2023,3411.55,3620.0,3620.0,3570.0,3600.0,34.583.700
27/11/2023,3468.1,3680.0,3730.0,3640.0,3640.0,73.888.700
28/11/2023,3552.92,3770.0,3800.0,3680.0,3680.0,106.829.100
29/11/2023,3505.79,3720.0,3770.0,3700.0,3750.0,56.467.400
30/11/2023,3543.49,3760.0,3820.0,3740.0,3750.0,258.522.400
01/12/2023,3609.46,3830.0,3840.0,3790.0,3790.0,81.037.200
04/12/2023,3590.61,3810.0,3860.0,3780.0,3840.0,118.483.900
05/12/2023,3628.31,3850.0,3850.0,3800.0,3830.0,74.608.900
06/12/2023,3694.28,3920.0,3950.0,3870.0,3900.0,149.345.100
07/12/2023,3684.85,3910.0,3950.0,3880.0,3950.0,91.076.200
08/12/2023,3713.13,3940.0,3940.0,3900.0,3940.0,61.476.300
11/12/2023,3750.82,3980.0,3980.0,3850.0,3870.0,99.365.500
12/12/2023,3684.85,3910.0,3950.0,3890.0,3940.0,58.707.700
13/12/2023,3694.28,3920.0,3920.0,3870.0,3870.0,54.386.800
14/12/2023,3713.13,3940.0,3960.0,3880.0,3880.0,70.705.300
15/12/2023,3750.82,3980.0,3980.0,3900.0,3940.0,109.064.200
18/12/2023,3741.4,3970.0,3970.0,3930.0,3940.0,60.940.400
19/12/2023,3741.4,3970.0,3970.0,3940.0,3950.0,32.984.500
20/12/2023,3731.98,3960.0,3990.0,3960.0,3960.0,59.574.800
21/12/2023,3722.55,3950.0,3970.0,3930.0,3960.0,48.242.100
22/12/2023,3731.98,3960.0,3980.0,3950.0,3980.0,28.222.700
27/12/2023,3713.13,3940.0,4000.0,3920.0,3990.0,73.157.200
28/12/2023,3731.98,3960.0,3970.0,3940.0,3960.0,34.024.400
29/12/2023,3722.55,3950.0,3980.0,3940.0,3960.0,27.497.600
02/01/2024,3760.25,3990.0,3990.0,3940.0,3950.0,23.774.100
03/01/2024,3731.98,3960.0,3990.0,3950.0,3990.0,22.018.500
04/01/2024,3741.4,3970.0,3990.0,3960.0,3980.0,33.922.400
05/01/2024,3666.01,3890.0,3970.0,3880.0,3950.0,69.268.000
08/01/2024,3666.01,3890.0,3920.0,3860.0,3890.0,61.064.100
09/01/2024,3731.98,3960.0,3980.0,3920.0,3930.0,64.015.400
10/01/2024,3769.67,4000.0,4030.0,3980.0,4000.0,99.083.600
11/01/2024,3760.25,3990.0,4040.0,3990.0,4040.0,36.333.300
12/01/2024,3779.1,4010.0,4010.0,3970.0,3970.0,53.685.600
15/01/2024,3769.67,4000.0,4040.0,3980.0,4040.0,38.339.500
16/01/2024,3779.1,4010.0,4030.0,3980.0,4020.0,44.782.300
17/01/2024,3760.25,3990.0,4010.0,3970.0,4000.0,62.728.400
18/01/2024,3722.55,3950.0,4010.0,3930.0,3990.0,73.029.300
19/01/2024,3713.13,3940.0,3960.0,3890.0,3950.0,67.016.100
22/01/2024,3750.82,3980.0,4010.0,3960.0,3980.0,50.643.700
23/01/2024,3722.55,3950.0,4010.0,3910.0,4000.0,72.595.400
24/01/2024,3741.4,3970.0,3980.0,3930.0,3950.0,38.732.000
25/01/2024,3750.82,3980.0,4000.0,3960.0,3980.0,58.541.300
26/01/2024,3750.82,3980.0,3990.0,3930.0,3940.0,65.272.600
29/01/2024,3779.1,4010.0,4010.0,3970.0,4000.0,59.150.000
30/01/2024,3769.67,4000.0,4020.0,3980.0,4000.0,66.906.900
31/01/2024,3731.98,3960.0,4020.0,3960.0,4000.0,100.403.700
01/02/2024,3807.37,4040.0,4050.0,3970.0,3970.0,105.414.400
02/02/2024,3760.25,3990.0,4030.0,3930.0,4030.0,96.180.000
05/02/2024,3750.82,3980.0,4010.0,3970.0,4010.0,57.789.500
06/02/2024,3750.82,3980.0,4000.0,3970.0,3970.0,65.167.500
07/02/2024,3750.82,3980.0,4020.0,3980.0,4010.0,53.084.600
12/02/2024,3769.67,4000.0,4020.0,3970.0,4000.0,85.763.200
13/02/2024,3750.82,3980.0,4010.0,3980.0,4010.0,52.020.300
15/02/2024,3797.94,4030.0,4080.0,3980.0,4040.0,129.347.900
16/02/2024,3920.46,4160.0,4160.0,4050.0,4050.0,244.064.200
19/02/2024,3920.46,4160.0,4170.0,4130.0,4130.0,82.867.500
20/02/2024,3967.58,4210.0,4210.0,4160.0,4200.0,267.636.700
21/02/2024,3939.31,4180.0,4240.0,4070.0,4190.0,152.787.100
22/02/2024,3854.49,4090.0,4150.0,4070.0,4130.0,93.555.100
23/02/2024,3863.91,4100.0,4100.0,4040.0,4070.0,87.665.800
26/02/2024,3854.49,4090.0,4100.0,4050.0,4060.0,55.761.700
27/02/2024,3760.25,3990.0,4060.0,3990.0,4050.0,119.637.000
28/02/2024,3760.25,3990.0,4020.0,3950.0,3980.0,77.255.300
29/02/2024,3769.67,4000.0,4040.0,3950.0,4020.0,157.431.900
01/03/2024,3694.28,3920.0,3990.0,3860.0,3950.0,139.582.000
04/03/2024,3713.13,3940.0,3960.0,3900.0,3960.0,81.580.800
05/03/2024,3647.16,3870.0,3900.0,3860.0,3880.0,100.671.500
06/03/2024,3675.43,3900.0,3920.0,3860.0,3870.0,83.251.500
07/03/2024,3675.43,3900.0,3930.0,3900.0,3900.0,86.888.100
08/03/2024,3637.73,3860.0,3910.0,3840.0,3900.0,101.556.500
13/03/2024,3675.43,3900.0,3910.0,3890.0,3910.0,106.191.400
14/03/2024,3731.98,3960.0,3980.0,3920.0,3930.0,122.570.700
15/03/2024,3741.4,3970.0,4000.0,3900.0,4000.0,184.885.900
18/03/2024,3694.28,3920.0,3970.0,3920.0,3960.0,57.508.300
19/03/2024,3713.13,3940.0,3980.0,3940.0,3980.0,51.629.700
20/03/2024,3703.7,3930.0,3940.0,3910.0,3910.0,84.777.400
21/03/2024,3666.01,3890.0,3960.0,3890.0,3930.0,81.520.900
22/03/2024,3675.43,3900.0,3920.0,3890.0,3900.0,44.501.700
25/03/2024,3515.22,3730.0,3890.0,3700.0,3890.0,313.394.400
26/03/2024,3411.55,3620.0,3680.0,3610.0,3680.0,354.086.400
27/03/2024,3289.04,3490.0,3630.0,3490.0,3610.0,496.202.800
28/03/2024,3270.19,3470.0,3520.0,3430.0,3470.0,258.985.200
01/04/2024,3307.89,3510.0,3520.0,3420.0,3480.0,248.116.300
02/04/2024,3289.04,3490.0,3500.0,3410.0,3460.0,233.017.700
03/04/2024,3223.07,3420.0,3490.0,3420.0,3450.0,150.265.700
04/04/2024,3251.34,3450.0,3460.0,3410.0,3410.0,205.184.000
05/04/2024,3232.49,3430.0,3450.0,3420.0,3440.0,116.051.700
16/04/2024,3034.59,3220.0,3280.0,3150.0,3260.0,490.658.200
17/04/2024,3015.74,3200.0,3240.0,3200.0,3220.0,187.876.400
18/04/2024,3062.86,3250.0,3310.0,3110.0,3190.0,337.490.100
19/04/2024,2968.62,3150.0,3230.0,3130.0,3230.0,149.997.000
22/04/2024,2987.47,3170.0,3200.0,3130.0,3150.0,140.971.800
23/04/2024,2921.5,3100.0,3190.0,3080.0,3180.0,312.052.300
24/04/2024,2864.95,3040.0,3110.0,3040.0,3100.0,327.330.800
25/04/2024,2864.95,3040.0,3060.0,2990.0,3010.0,369.525.200
26/04/2024,2855.53,3030.0,3060.0,2960.0,2980.0,442.527.900
29/04/2024,2902.65,3080.0,3090.0,3010.0,3030.0,172.773.600
30/04/2024,2987.47,3170.0,3200.0,3110.0,3120.0,273.121.800
02/05/2024,2940.34,3120.0,3200.0,3120.0,3170.0,157.637.100
03/05/2024,2978.04,3160.0,3180.0,3120.0,3180.0,127.945.300
06/05/2024,2874.37,3050.0,3200.0,3040.0,3180.0,221.330.900
07/05/2024,2912.07,3090.0,3110.0,3060.0,3070.0,124.914.600
08/05/2024,2902.65,3080.0,3150.0,3050.0,3130.0,120.622.600
13/05/2024,2912.07,3090.0,3100.0,3040.0,3070.0,133.048.300
14/05/2024,2940.34,3120.0,3120.0,3080.0,3100.0,104.126.800
15/05/2024,2921.5,3100.0,3130.0,3070.0,3120.0,149.143.600
16/05/2024,3010.0,3010.0,3050.0,2960.0,2960.0,196.239.200
17/05/2024,2990.0,2990.0,3050.0,2980.0,3050.0,120.345.300
20/05/2024,2990.0,2990.0,3000.0,2950.0,2950.0,215.877.500
21/05/2024,2950.0,2950.0,2990.0,2920.0,2990.0,138.864.400
22/05/2024,2940.0,2940.0,2980.0,2910.0,2980.0,145.109.200
27/05/2024,2810.0,2810.0,2920.0,2780.0,2900.0,246.979.600
28/05/2024,2860.0,2860.0,2880.0,2810.0,2810.0,113.093.300
29/05/2024,2810.0,2810.0,2860.0,2810.0,2850.0,148.952.900
30/05/2024,2810.0,2810.0,2870.0,2720.0,2810.0,253.471.800
31/05/2024,2900.0,2900.0,2920.0,2810.0,2840.0,411.324.600
03/06/2024,2930.0,2930.0,2970.0,2900.0,2930.0,124.570.400
04/06/2024,3000.0,3000.0,3060.0,2940.0,2980.0,130.203.100
05/06/2024,3060.0,3060.0,3080.0,3000.0,3000.0,141.157.300
06/06/2024,3050.0,3050.0,3100.0,3030.0,3100.0,107.996.900
07/06/2024,3050.0,3050.0,3090.0,3050.0,3050.0,67.191.100
10/06/2024,3010.0,3010.0,3050.0,2980.0,3050.0,66.983.900
11/06/2024,2880.0,2880.0,2980.0,2880.0,2960.0,172.688.100
12/06/2024,2920.0,2920.0,2970.0,2890.0,2890.0,91.584.500
13/06/2024,2840.0,2840.0,2940.0,2830.0,2940.0,95.740.000
14/06/2024,2720.0,2720.0,2830.0,2700.0,2820.0,202.750.500
19/06/2024,2830.0,2830.0,2850.0,2760.0,2780.0,128.843.500
20/06/2024,2840.0,2840.0,2850.0,2800.0,2850.0,55.434.800
21/06/2024,2950.0,2950.0,2960.0,2840.0,2850.0,184.918.000
24/06/2024,2950.0,2950.0,2980.0,2910.0,2930.0,111.618.800
25/06/2024,2990.0,2990.0,2990.0,2930.0,2950.0,89.913.400
26/06/2024,3000.0,3000.0,3020.0,2980.0,2990.0,73.994.000
27/06/2024,3030.0,3030.0,3030.0,2990.0,3030.0,70.154.600
28/06/2024,3130.0,3130.0,3140.0,3030.0,3030.0,213.539.300
01/07/2024,3090.0,3090.0,3130.0,3080.0,3130.0,134.082.800
02/07/2024,3040.0,3040.0,3090.0,3030.0,3070.0,79.024.200
03/07/2024,3030.0,3030.0,3050.0,3020.0,3040.0,51.977.100
04/07/2024,2960.0,2960.0,3050.0,2960.0,3000.0,93.100.500
05/07/2024,3020.0,3020.0,3020.0,2960.0,2970.0,69.339.200
08/07/2024,3080.0,3080.0,3090.0,3000.0,3040.0,125.004.600
09/07/2024,3080.0,3080.0,3120.0,3040.0,3050.0,118.245.600
10/07/2024,3160.0,3160.0,3180.0,3090.0,3090.0,120.007.400
11/07/2024,3180.0,3180.0,3200.0,3160.0,3200.0,126.490.000
12/07/2024,3220.0,3220.0,3270.0,3210.0,3230.0,135.830.300
15/07/2024,3160.0,3160.0,3220.0,3130.0,3220.0,100.918.500
16/07/2024,3100.0,3100.0,3180.0,3090.0,3180.0,78.769.700
17/07/2024,3250.0,3250.0,3270.0,3160.0,3190.0,167.149.300
18/07/2024,3210.0,3210.0,3280.0,3190.0,3260.0,98.903.500
19/07/2024,3140.0,3140.0,3210.0,3120.0,3200.0,138.117.200
22/07/2024,3100.0,3100.0,3210.0,3090.0,3180.0,139.383.000
23/07/2024,3160.0,3160.0,3160.0,3100.0,3140.0,74.338.000
24/07/2024,3060.0,3060.0,3150.0,3040.0,3140.0,98.752.100
25/07/2024,3090.0,3090.0,3090.0,3030.0,3080.0,67.060.000
26/07/2024,3100.0,3100.0,3110.0,3060.0,3110.0,94.900.300
29/07/2024,3050.0,3050.0,3120.0,3040.0,3090.0,90.885.600
30/07/2024,2880.0,2880.0,3000.0,2880.0,3000.0,321.472.800
31/07/2024,2880.0,2880.0,2920.0,2840.0,2880.0,207.440.800
01/08/2024,2880.0,2880.0,2930.0,2880.0,2890.0,121.021.800
02/08/2024,2850.0,2850.0,2880.0,2820.0,2880.0,105.816.800
05/08/2024,2790.0,2790.0,2830.0,2760.0,2820.0,105.246.400
06/08/2024,2790.0,2790.0,2840.0,2790.0,2800.0,98.524.200
07/08/2024,2820.0,2820.0,2840.0,2790.0,2800.0,77.263.000
08/08/2024,2850.0,2850.0,2880.0,2800.0,2800.0,99.533.000
09/08/2024,2830.0,2830.0,2880.0,2830.0,2860.0,80.800.300
12/08/2024,2870.0,2870.0,2910.0,2840.0,2850.0,62.746.600
13/08/2024,2850.0,2850.0,2900.0,2840.0,2900.0,82.063.600
14/08/2024,2860.0,2860.0,2890.0,2850.0,2850.0,70.188.800
15/08/2024,2870.0,2870.0,2880.0,2820.0,2870.0,79.724.100
16/08/2024,2960.0,2960.0,2990.0,2900.0,2910.0,207.060.000
19/08/2024,2930.0,2930.0,2970.0,2910.0,2960.0,68.692.700
20/08/2024,2980.0,2980.0,3000.0,2960.0,2990.0,100.434.600
21/08/2024,2970.0,2970.0,3010.0,2960.0,2980.0,111.842.200
22/08/2024,2920.0,2920.0,2970.0,2920.0,2940.0,90.336.300
23/08/2024,2950.0,2950.0,3010.0,2950.0,2970.0,86.092.500
26/08/2024,2980.0,2980.0,2990.0,2930.0,2940.0,88.941.900
27/08/2024,2990.0,2990.0,3000.0,2950.0,2990.0,71.223.800
28/08/2024,2980.0,2980.0,3000.0,2960.0,3000.0,68.736.300
29/08/2024,3030.0,3030.0,3080.0,2980.0,2980.0,160.714.800
30/08/2024,3060.0,3060.0,3070.0,3010.0,3030.0,195.809.000
02/09/2024,3140.0,3140.0,3150.0,3080.0,3090.0,118.928.500
03/09/2024,3080.0,3080.0,3150.0,3080.0,3140.0,82.172.000
04/09/2024,3080.0,3080.0,3100.0,3040.0,3060.0,81.041.700
05/09/2024,3020.0,3020.0,3090.0,3020.0,3080.0,78.989.400
06/09/2024,3040.0,3040.0,3050.0,3010.0,3010.0,82.391.200
09/09/2024,3030.0,3030.0,3080.0,3000.0,3050.0,69.264.400
10/09/2024,3030.0,3030.0,3060.0,3020.0,3060.0,46.436.100
11/09/2024,3040.0,3040.0,3050.0,3020.0,3030.0,62.899.600
12/09/2024,3050.0,3050.0,3070.0,3050.0,3060.0,85.785.000
13/09/2024,3110.0,3110.0,3120.0,3070.0,3080.0,125.032.200
17/09/2024,3090.0,3090.0,3130.0,3080.0,3120.0,56.181.000
18/09/2024,3120.0,3120.0,3130.0,3100.0,3120.0,87.120.700
19/09/2024,3140.0,3140.0,3150.0,3120.0,3140.0,130.418.300
20/09/2024,3150.0,3150.0,3170.0,3120.0,3150.0,152.477.400
23/09/2024,3170.0,3170.0,3180.0,3130.0,3150.0,82.274.400
24/09/2024,3160.0,3160.0,3180.0,3150.0,3180.0,92.256.900
25/09/2024,3190.0,3190.0,3190.0,3060.0,3100.0,215.241.700
26/09/2024,3170.0,3170.0,3180.0,3120.0,3170.0,120.042.500
27/09/2024,3050.0,3050.0,3140.0,3010.0,3130.0,291.217.300
30/09/2024,2990.0,2990.0,3030.0,2990.0,3030.0,150.844.800
01/10/2024,3020.0,3020.0,3040.0,2990.0,2990.0,77.208.500
02/10/2024,2920.0,2920.0,2980.0,2920.0,2950.0,124.629.400
03/10/2024,2890.0,2890.0,2950.0,2890.0,2950.0,92.510.900
04/10/2024,2880.0,2880.0,2930.0,2860.0,2900.0,76.757.200
07/10/2024,2900.0,2900.0,2910.0,2870.0,2910.0,84.507.100
08/10/2024,2990.0,2990.0,2990.0,2870.0,2890.0,135.357.200
09/10/2024,2960.0,2960.0,3010.0,2960.0,2980.0,69.435.900
10/10/2024,2950.0,2950.0,2980.0,2940.0,2960.0,57.867.000
11/10/2024,2940.0,2940.0,3000.0,2920.0,3000.0,40.454.300
14/10/2024,2900.0,2900.0,2970.0,2900.0,2930.0,66.631.500
15/10/2024,2940.0,2940.0,2970.0,2910.0,2920.0,74.529.600
16/10/2024,3000.0,3000.0,3000.0,2930.0,2970.0,163.988.000
17/10/2024,3040.0,3040.0,3060.0,2980.0,3000.0,107.040.100
18/10/2024,3100.0,3100.0,3130.0,3040.0,3050.0,138.783.600
21/10/2024,3100.0,3100.0,3130.0,3060.0,3100.0,92.240.300
22/10/2024,3010.0,3010.0,3070.0,3010.0,3060.0,93.662.500
23/10/2024,2940.0,2940.0,2980.0,2930.0,2940.0,99.423.700
24/10/2024,2900.0,2900.0,2960.0,2900.0,2940.0,72.559.000
25/10/2024,2910.0,2910.0,2950.0,2900.0,2900.0,50.694.200
28/10/2024,2920.0,2920.0,2940.0,2900.0,2920.0,38.720.700
29/10/2024,2900.0,2900.0,2930.0,2880.0,2910.0,67.727.500
30/10/2024,2900.0,2900.0,2900.0,2850.0,2880.0,123.573.100
31/10/2024,2820.0,2820.0,2870.0,2820.0,2860.0,139.590.300
01/11/2024,2780.0,2780.0,2840.0,2760.0,2820.0,99.364.500
04/11/2024,2800.0,2800.0,2810.0,2750.0,2780.0,63.112.300
05/11/2024,2770.0,2770.0,2810.0,2730.0,2800.0,96.721.100
06/11/2024,2740.0,2740.0,2800.0,2740.0,2780.0,66.808.900
